split,model,policy,positive_class,empty_probability_threshold,minimum_empty_window_hours,predicted_empty_window_count,true_empty_window_count,safe_predicted_window_count,conflict_predicted_window_count,window_level_precision,window_level_recall,window_level_occupancy_conflict_rate,average_detected_window_duration_hours,double_counting_policy
validation_daily,Transformer,threshold_sweep,empty,0.375,4.0,35,19,1,34,0.02857142857142857,0.8947368421052632,0.9714285714285714,9.778571428571428,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.4,4.0,33,19,1,32,0.030303030303030304,0.8947368421052632,0.9696969696969697,9.734848484848484,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.425,4.0,29,19,1,28,0.034482758620689655,0.8421052631578947,0.9655172413793104,10.172413793103448,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.45,4.0,26,19,1,25,0.038461538461538464,0.8421052631578947,0.9615384615384616,10.596153846153847,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.475,4.0,22,19,1,21,0.045454545454545456,0.7894736842105263,0.9545454545454546,11.375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.5,4.0,20,19,2,18,0.1,0.7894736842105263,0.9,11.7625,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.525,4.0,19,19,2,17,0.10526315789473684,0.7894736842105263,0.8947368421052632,11.868421052631579,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.55,4.0,16,19,1,15,0.0625,0.7368421052631579,0.9375,13.0,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.575,4.0,14,19,1,13,0.07142857142857142,0.6842105263157895,0.9285714285714286,13.678571428571429,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.6,4.0,14,19,2,12,0.14285714285714285,0.6842105263157895,0.8571428571428571,13.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.625,4.0,14,19,4,10,0.2857142857142857,0.6842105263157895,0.7142857142857143,12.660714285714286,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.65,4.0,14,19,4,10,0.2857142857142857,0.6842105263157895,0.7142857142857143,12.035714285714286,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.675,4.0,14,19,4,10,0.2857142857142857,0.6842105263157895,0.7142857142857143,11.517857142857142,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.7,4.0,14,19,4,10,0.2857142857142857,0.6842105263157895,0.7142857142857143,10.982142857142858,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.725,4.0,13,19,4,9,0.3076923076923077,0.6842105263157895,0.6923076923076923,10.884615384615385,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.75,4.0,13,19,6,7,0.46153846153846156,0.631578947368421,0.5384615384615384,10.01923076923077,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.775,4.0,13,19,6,7,0.46153846153846156,0.631578947368421,0.5384615384615384,9.057692307692308,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.8,4.0,13,19,6,7,0.46153846153846156,0.631578947368421,0.5384615384615384,8.057692307692308,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.825,4.0,10,19,5,5,0.5,0.47368421052631576,0.5,7.9,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.85,4.0,9,19,5,4,0.5555555555555556,0.42105263157894735,0.4444444444444444,6.75,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.875,4.0,6,19,4,2,0.6666666666666666,0.2631578947368421,0.3333333333333333,6.25,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.9,4.0,4,19,3,1,0.75,0.21052631578947367,0.25,5.6875,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.925,4.0,2,19,2,0,1.0,0.10526315789473684,0.0,5.375,non-overlapping daily forecast anchors and disjoint run extraction
validation_daily,Transformer,threshold_sweep,empty,0.95,4.0,1,19,1,0,1.0,0.05263157894736842,0.0,5.25,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.05,1.0,68,70,1,67,0.014705882352941176,0.9857142857142858,0.9852941176470589,10.264705882352942,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.075,1.0,85,70,1,84,0.011764705882352941,0.9857142857142858,0.9882352941176471,7.297058823529412,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.1,1.0,97,70,1,96,0.010309278350515464,0.9857142857142858,0.9896907216494846,6.270618556701031,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.125,1.0,79,70,1,78,0.012658227848101266,0.9714285714285714,0.9873417721518988,6.560126582278481,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.15,1.0,61,70,1,60,0.01639344262295082,0.9571428571428572,0.9836065573770492,7.85655737704918,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.175,1.0,61,70,1,60,0.01639344262295082,0.9571428571428572,0.9836065573770492,7.831967213114754,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.2,1.0,43,70,1,42,0.023255813953488372,0.9428571428571428,0.9767441860465116,10.482558139534884,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.225,1.0,43,70,1,42,0.023255813953488372,0.9428571428571428,0.9767441860465116,10.44186046511628,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.25,1.0,43,70,1,42,0.023255813953488372,0.9428571428571428,0.9767441860465116,10.44186046511628,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.275,1.0,49,70,1,48,0.02040816326530612,0.9428571428571428,0.9795918367346939,9.10204081632653,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.3,1.0,49,70,1,48,0.02040816326530612,0.9428571428571428,0.9795918367346939,8.979591836734693,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.325,1.0,49,70,1,48,0.02040816326530612,0.9428571428571428,0.9795918367346939,8.979591836734693,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.35,1.0,55,70,3,52,0.05454545454545454,0.9428571428571428,0.9454545454545454,7.372727272727273,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.375,1.0,50,70,6,44,0.12,0.9142857142857143,0.88,7.525,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.4,1.0,50,70,6,44,0.12,0.9142857142857143,0.88,7.525,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.425,1.0,43,70,6,37,0.13953488372093023,0.9142857142857143,0.8604651162790697,8.290697674418604,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.45,1.0,61,70,17,44,0.2786885245901639,0.9,0.7213114754098361,5.524590163934426,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.475,1.0,61,70,17,44,0.2786885245901639,0.9,0.7213114754098361,5.524590163934426,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.5,1.0,43,70,14,29,0.32558139534883723,0.8714285714285714,0.6744186046511628,6.9186046511627906,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.525,1.0,55,70,16,39,0.2909090909090909,0.8285714285714286,0.7090909090909091,5.081818181818182,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.55,1.0,61,70,17,44,0.2786885245901639,0.8285714285714286,0.7213114754098361,4.557377049180328,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.575,1.0,49,70,15,34,0.30612244897959184,0.8142857142857143,0.6938775510204082,5.091836734693878,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.6,1.0,61,70,21,40,0.3442622950819672,0.8142857142857143,0.6557377049180327,3.918032786885246,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.625,1.0,61,70,21,40,0.3442622950819672,0.8142857142857143,0.6557377049180327,3.918032786885246,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.65,1.0,43,70,15,28,0.3488372093023256,0.7571428571428571,0.6511627906976745,5.069767441860465,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.675,1.0,55,70,24,31,0.43636363636363634,0.7571428571428571,0.5636363636363636,3.772727272727273,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.7,1.0,55,70,26,29,0.4727272727272727,0.7571428571428571,0.5272727272727272,3.609090909090909,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.725,1.0,55,70,33,22,0.6,0.7285714285714285,0.4,3.090909090909091,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.75,1.0,43,70,31,12,0.7209302325581395,0.6285714285714286,0.27906976744186046,3.4186046511627906,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.775,1.0,43,70,31,12,0.7209302325581395,0.6285714285714286,0.27906976744186046,3.4186046511627906,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.8,1.0,49,70,39,10,0.7959183673469388,0.6142857142857143,0.20408163265306123,2.38265306122449,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.825,1.0,36,70,32,4,0.8888888888888888,0.5,0.1111111111111111,2.5416666666666665,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.85,1.0,36,70,32,4,0.8888888888888888,0.5,0.1111111111111111,2.5416666666666665,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.875,1.0,30,70,27,3,0.9,0.4142857142857143,0.1,2.65,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.9,1.0,12,70,12,0,1.0,0.17142857142857143,0.0,3.625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.925,1.0,12,70,12,0,1.0,0.17142857142857143,0.0,3.625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.95,1.0,12,70,12,0,1.0,0.17142857142857143,0.0,1.375,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.05,2.0,61,51,1,60,0.01639344262295082,1.0,0.9836065573770492,11.241803278688524,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.075,2.0,73,51,1,72,0.0136986301369863,1.0,0.9863013698630136,8.229452054794521,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.1,2.0,73,51,1,72,0.0136986301369863,1.0,0.9863013698630136,7.9006849315068495,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.125,2.0,55,51,1,54,0.01818181818181818,1.0,0.9818181818181818,8.822727272727272,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.15,2.0,49,51,1,48,0.02040816326530612,1.0,0.9795918367346939,9.505102040816327,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.175,2.0,49,51,1,48,0.02040816326530612,1.0,0.9795918367346939,9.474489795918368,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.2,2.0,43,51,1,42,0.023255813953488372,0.9803921568627451,0.9767441860465116,10.482558139534884,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.225,2.0,43,51,1,42,0.023255813953488372,0.9803921568627451,0.9767441860465116,10.44186046511628,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.25,2.0,43,51,1,42,0.023255813953488372,0.9803921568627451,0.9767441860465116,10.44186046511628,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.275,2.0,43,51,1,42,0.023255813953488372,0.9803921568627451,0.9767441860465116,10.127906976744185,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.3,2.0,43,51,1,42,0.023255813953488372,0.9803921568627451,0.9767441860465116,10.023255813953488,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.325,2.0,43,51,1,42,0.023255813953488372,0.9803921568627451,0.9767441860465116,10.023255813953488,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.35,2.0,49,51,2,47,0.04081632653061224,0.9803921568627451,0.9591836734693877,8.153061224489797,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.375,2.0,43,51,6,37,0.13953488372093023,0.9803921568627451,0.8604651162790697,8.465116279069768,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.4,2.0,43,51,6,37,0.13953488372093023,0.9803921568627451,0.8604651162790697,8.465116279069768,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.425,2.0,43,51,6,37,0.13953488372093023,0.9803921568627451,0.8604651162790697,8.290697674418604,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.45,2.0,43,51,11,32,0.2558139534883721,0.9411764705882353,0.7441860465116279,7.383720930232558,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.475,2.0,43,51,11,32,0.2558139534883721,0.9411764705882353,0.7441860465116279,7.383720930232558,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.5,2.0,43,51,14,29,0.32558139534883723,0.9411764705882353,0.6744186046511628,6.9186046511627906,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.525,2.0,49,51,15,34,0.30612244897959184,0.9411764705882353,0.6938775510204082,5.551020408163265,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.55,2.0,49,51,15,34,0.30612244897959184,0.9411764705882353,0.6938775510204082,5.36734693877551,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.575,2.0,49,51,15,34,0.30612244897959184,0.9215686274509803,0.6938775510204082,5.091836734693878,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.6,2.0,43,51,15,28,0.3488372093023256,0.8431372549019608,0.6511627906976745,5.104651162790698,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.625,2.0,43,51,15,28,0.3488372093023256,0.8431372549019608,0.6511627906976745,5.104651162790698,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.65,2.0,43,51,15,28,0.3488372093023256,0.8431372549019608,0.6511627906976745,5.069767441860465,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.675,2.0,55,51,24,31,0.43636363636363634,0.8431372549019608,0.5636363636363636,3.772727272727273,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.7,2.0,49,51,22,27,0.4489795918367347,0.8431372549019608,0.5510204081632653,3.9285714285714284,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.725,2.0,43,51,28,15,0.6511627906976745,0.7254901960784313,0.3488372093023256,3.6744186046511627,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.75,2.0,30,51,22,8,0.7333333333333333,0.5686274509803921,0.26666666666666666,4.3,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.775,2.0,30,51,22,8,0.7333333333333333,0.5686274509803921,0.26666666666666666,4.3,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.8,2.0,30,51,24,6,0.8,0.5490196078431373,0.2,3.15,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.825,2.0,18,51,16,2,0.8888888888888888,0.3333333333333333,0.1111111111111111,3.8333333333333335,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.85,2.0,18,51,16,2,0.8888888888888888,0.3333333333333333,0.1111111111111111,3.8333333333333335,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.875,2.0,18,51,16,2,0.8888888888888888,0.3333333333333333,0.1111111111111111,3.6666666666666665,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.9,2.0,12,51,12,0,1.0,0.23529411764705882,0.0,3.625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.925,2.0,12,51,12,0,1.0,0.23529411764705882,0.0,3.625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.95,2.0,0,51,0,0,0.0,0.0,0.0,0.0,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.05,4.0,61,22,1,60,0.01639344262295082,1.0,0.9836065573770492,11.241803278688524,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.075,4.0,49,22,1,48,0.02040816326530612,1.0,0.9795918367346939,11.096938775510203,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.1,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,11.773255813953488,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.125,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.656976744186046,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.15,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.517441860465116,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.175,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.482558139534884,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.2,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.482558139534884,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.225,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.44186046511628,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.25,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.44186046511628,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.275,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.127906976744185,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.3,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.023255813953488,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.325,4.0,43,22,1,42,0.023255813953488372,1.0,0.9767441860465116,10.023255813953488,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.35,4.0,31,22,1,30,0.03225806451612903,1.0,0.967741935483871,11.338709677419354,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.375,4.0,24,22,1,23,0.041666666666666664,1.0,0.9583333333333334,13.125,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.4,4.0,24,22,1,23,0.041666666666666664,1.0,0.9583333333333334,13.125,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.425,4.0,24,22,1,23,0.041666666666666664,1.0,0.9583333333333334,12.8125,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.45,4.0,18,22,1,17,0.05555555555555555,0.9545454545454546,0.9444444444444444,14.333333333333334,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.475,4.0,18,22,1,17,0.05555555555555555,0.9545454545454546,0.9444444444444444,14.333333333333334,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.5,4.0,18,22,1,17,0.05555555555555555,0.9545454545454546,0.9444444444444444,13.5,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.525,4.0,24,22,2,22,0.08333333333333333,0.9545454545454546,0.9166666666666666,9.0625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.55,4.0,24,22,2,22,0.08333333333333333,0.9545454545454546,0.9166666666666666,8.6875,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.575,4.0,18,22,2,16,0.1111111111111111,0.8636363636363636,0.8888888888888888,9.833333333333334,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.6,4.0,18,22,2,16,0.1111111111111111,0.8181818181818182,0.8888888888888888,9.25,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.625,4.0,18,22,2,16,0.1111111111111111,0.8181818181818182,0.8888888888888888,9.25,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.65,4.0,18,22,2,16,0.1111111111111111,0.8181818181818182,0.8888888888888888,9.166666666666666,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.675,4.0,12,22,5,7,0.4166666666666667,0.5454545454545454,0.5833333333333334,8.75,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.7,4.0,12,22,5,7,0.4166666666666667,0.5454545454545454,0.5833333333333334,8.75,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.725,4.0,12,22,8,4,0.6666666666666666,0.5454545454545454,0.3333333333333333,7.875,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.75,4.0,12,22,10,2,0.8333333333333334,0.5454545454545454,0.16666666666666666,7.625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.775,4.0,12,22,10,2,0.8333333333333334,0.5454545454545454,0.16666666666666666,7.625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.8,4.0,12,22,12,0,1.0,0.5454545454545454,0.0,4.75,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.825,4.0,12,22,12,0,1.0,0.5454545454545454,0.0,4.75,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.85,4.0,12,22,12,0,1.0,0.5454545454545454,0.0,4.75,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.875,4.0,12,22,12,0,1.0,0.5454545454545454,0.0,4.5,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.9,4.0,6,22,6,0,1.0,0.2727272727272727,0.0,4.0,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.925,4.0,6,22,6,0,1.0,0.2727272727272727,0.0,4.0,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,Historical average,threshold_sweep,empty,0.95,4.0,0,22,0,0,0.0,0.0,0.0,0.0,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.05,1.0,62,70,0,62,0.0,0.9714285714285714,1.0,9.830645161290322,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.075,1.0,65,70,0,65,0.0,0.9714285714285714,1.0,8.757692307692308,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.1,1.0,64,70,1,63,0.015625,0.9571428571428572,0.984375,8.140625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.125,1.0,57,70,1,56,0.017543859649122806,0.9428571428571428,0.9824561403508771,8.460526315789474,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.15,1.0,56,70,1,55,0.017857142857142856,0.9428571428571428,0.9821428571428571,7.950892857142857,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.175,1.0,54,70,1,53,0.018518518518518517,0.9428571428571428,0.9814814814814815,7.898148148148148,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.2,1.0,53,70,1,52,0.018867924528301886,0.9285714285714286,0.9811320754716981,7.665094339622642,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.225,1.0,56,70,1,55,0.017857142857142856,0.9285714285714286,0.9821428571428571,7.049107142857143,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.25,1.0,56,70,4,52,0.07142857142857142,0.9142857142857143,0.9285714285714286,6.732142857142857,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.275,1.0,55,70,5,50,0.09090909090909091,0.9,0.9090909090909091,6.545454545454546,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.3,1.0,48,70,6,42,0.125,0.8571428571428571,0.875,7.114583333333333,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.325,1.0,49,70,6,43,0.12244897959183673,0.8571428571428571,0.8775510204081632,6.816326530612245,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.35,1.0,47,70,6,41,0.1276595744680851,0.8428571428571429,0.8723404255319149,6.8936170212765955,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.375,1.0,48,70,7,41,0.14583333333333334,0.8285714285714286,0.8541666666666666,6.640625,non-overlapping daily forecast anchors and disjoint run extraction
test_daily,LightGBM,threshold_sweep,empty,0.4,1.0,48,70,8,40,0.16666666666666666,0.8285714285714286,0.8333333333333334,6.489583333333333,non-overlapping daily forecast anchors and disjoint run extraction
