date_local,occ_count_mean,occ_count_max,occupied,empty,wifi_south_total,wifi_south_mean,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1,temp_interior_mean,mels_S,lig_S,hvac_S,ele_south_total,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,is_business_hour,is_holiday
2018-10-29 14:30:00-07:00,68.13333333333334,70.0,1.0,0.0,65.0,32.5,19.42,18.82,2.0,31.48,539.6,23.14234375,8.8675,3.333333333,27.77333333,39.974166663,-0.6087614290087207,-0.7933533402912352,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 14:45:00-07:00,56.266666666666666,68.0,1.0,0.0,65.0,32.5,19.82,19.26,2.4,31.59,514.1,23.2106875,8.69,3.433333333,28.866,40.989333333,-0.6593458151000688,-0.7518398074789774,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 15:00:00-07:00,44.266666666666666,47.0,1.0,0.0,65.0,32.5,19.31,18.75,5.16,39.58,487.2,23.30634375,8.745,3.575,27.25,39.57,-0.7071067811865475,-0.7071067811865477,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 15:15:00-07:00,41.666666666666664,42.0,1.0,0.0,65.0,32.5,18.4,17.81,5.92,44.18,459.5,23.2653125,8.8,3.875,30.23133333,42.906333329999995,-0.7518398074789773,-0.6593458151000691,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 15:30:00-07:00,38.0,39.0,1.0,0.0,65.0,32.5,18.52,18.16,5.54,42.7,428.7,23.34540625,8.4625,3.875,29.71176471,42.04926471,-0.7933533402912349,-0.6087614290087209,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 15:45:00-07:00,34.53333333333333,38.0,1.0,0.0,65.0,32.5,18.73,18.1,5.9,43.2,396.0,23.4215625,8.125,3.9,26.5,38.525,-0.8314696123025448,-0.555570233019603,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 16:00:00-07:00,25.8,30.0,1.0,0.0,65.0,32.5,18.02,17.68,5.57,44.17,360.7,23.41965625,7.7875,3.933333333,28.83571429,40.556547623,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 16:15:00-07:00,24.466666666666665,26.0,1.0,0.0,65.0,32.5,18.42,18.08,4.44,39.81,323.8,23.409875,7.45,3.7,29.08125,40.23125,-0.8968727415326883,-0.44228869021900136,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 16:30:00-07:00,18.933333333333334,22.0,1.0,0.0,65.0,32.5,18.39,18.09,5.23,42.15,285.2,23.46846875,7.1125,3.55,30.28428571,40.94678571,-0.9238795325112868,-0.3826834323650895,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 16:45:00-07:00,14.533333333333333,16.0,1.0,0.0,65.0,32.5,18.55,18.34,5.66,42.98,245.9,23.464624999999998,6.775,3.425,31.81357143,42.01357143,-0.9469301294951056,-0.3214394653031618,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 17:00:00-07:00,11.6,13.0,1.0,0.0,65.0,32.5,18.44,18.23,5.82,43.75,205.1,23.445124999999997,6.4375,3.5,34.21214286,44.14964286,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 17:15:00-07:00,10.866666666666667,12.0,1.0,0.0,65.0,32.5,18.09,18.02,6.2,45.94,164.0,23.488062499999998,6.1,3.65,30.71933333,40.46933333,-0.9807852804032303,-0.19509032201612866,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 17:30:00-07:00,8.6,11.0,1.0,0.0,65.0,32.5,17.88,17.87,6.06,46.1,124.7,23.50178125,5.942105263,3.7,29.57333333,39.215438593,-0.9914448613738104,-0.13052619222005163,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 17:45:00-07:00,5.866666666666666,8.0,1.0,0.0,65.0,32.5,17.68,17.65,5.55,45.07,79.26,23.546625,5.784210526,3.733333333,26.14615385,35.663697709000004,-0.9978589232386035,-0.06540312923014362,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 18:00:00-07:00,5.066666666666666,6.0,1.0,0.0,65.0,32.5,17.28,17.32,5.93,47.46,35.86,23.5563125,5.626315789,3.766666667,26.17333333,35.566315786,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 18:15:00-07:00,4.066666666666666,6.0,1.0,0.0,65.0,32.5,16.67,16.68,6.08,49.82,11.07,23.5465625,5.468421053,3.7,23.25714286,32.425563913,-0.9978589232386036,0.06540312923014237,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 18:30:00-07:00,7.066666666666666,10.0,1.0,0.0,65.0,32.5,16.04,16.09,6.49,53.36,2.37,23.523218749999998,5.310526316,3.7,23.81333333,32.823859646,-0.9914448613738104,0.13052619222005213,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 18:45:00-07:00,9.733333333333333,10.0,1.0,0.0,65.0,32.5,15.44,15.54,6.76,56.46,0.17,23.542625,5.152631579,1.675,22.07142857,28.899060149,-0.9807852804032304,0.1950903220161283,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-29 19:00:00-07:00,9.066666666666666,10.0,1.0,0.0,65.0,32.5,15.33,15.42,6.79,57.0,0.0,23.4586875,4.994736842,0.066666667,23.99333333,29.054736839,-0.9659258262890682,0.25881904510252113,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 19:15:00-07:00,4.466666666666667,5.0,1.0,0.0,65.0,32.5,15.11,15.25,6.92,58.31,0.0,23.4138125,4.836842105,0.125,25.93333333,30.895175435,-0.9469301294951057,0.3214394653031615,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 19:30:00-07:00,5.133333333333334,7.0,1.0,0.0,65.0,32.5,14.81,14.97,6.91,59.4,0.0,23.363062499999998,4.678947368,0.133333333,22.37142857,27.183709270999998,-0.9238795325112866,0.38268343236509,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 19:45:00-07:00,6.0,6.0,1.0,0.0,65.0,32.5,15.08,15.32,6.76,57.79,0.0,23.3629375,4.521052632,0.1,23.12,27.741052632,-0.8968727415326884,0.442288690219001,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 20:00:00-07:00,6.0,6.0,1.0,0.0,65.0,32.5,15.44,15.64,6.14,54.14,0.0,23.325937500000002,4.363157895,0.1,21.13333333,25.596491224999998,-0.8660254037844386,0.5000000000000001,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 20:15:00-07:00,6.0,7.0,1.0,0.0,65.0,32.5,15.51,15.61,6.09,53.68,0.0,23.3005,4.205263158,0.1,23.268125,27.573388158,-0.8314696123025455,0.5555702330196018,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 20:30:00-07:00,7.466666666666667,9.0,1.0,0.0,65.0,32.5,15.64,15.74,6.15,53.47,0.0,23.27703125,4.047368421,0.1,21.18125,25.328618420999998,-0.7933533402912352,0.6087614290087205,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 20:45:00-07:00,8.933333333333334,9.0,1.0,0.0,65.0,32.5,15.41,15.48,6.32,54.89,0.0,23.2145625,3.889473684,1.133333333,21.44,26.462807017000003,-0.7518398074789777,0.6593458151000684,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 21:00:00-07:00,8.466666666666667,11.0,1.0,0.0,65.0,32.5,15.27,15.36,6.4,55.7,0.0,23.240031249999998,3.731578947,1.1,22.130625,26.962203947,-0.7071067811865477,0.7071067811865474,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 21:15:00-07:00,7.533333333333333,9.0,1.0,0.0,65.0,32.5,14.96,15.1,6.56,57.46,0.0,23.2106875,3.573684211,1.125,23.72,28.418684211,-0.6593458151000687,0.7518398074789775,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 21:30:00-07:00,8.866666666666667,9.0,1.0,0.0,65.0,32.5,14.88,14.99,6.71,58.32,0.0,23.214624999999998,3.415789474,1.1,23.20533333,27.721122803999997,-0.608761429008721,0.7933533402912349,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 21:45:00-07:00,9.0,9.0,1.0,0.0,65.0,32.5,14.66,14.73,6.83,59.67,0.0,23.2341875,3.257894737,0.075,22.77785714,26.110751877,-0.5555702330196022,0.8314696123025452,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 22:00:00-07:00,7.466666666666667,9.0,1.0,0.0,65.0,32.5,14.51,14.58,7.0,60.93,0.0,23.1794375,3.1,1.066666667,19.104375,23.271041667000002,-0.5000000000000004,0.8660254037844384,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 22:15:00-07:00,7.0,7.0,1.0,0.0,65.0,32.5,14.34,14.42,6.94,61.35,0.0,23.1794375,3.1,1.1,20.97375,25.17375,-0.4422886902190014,0.8968727415326883,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 22:30:00-07:00,6.066666666666666,7.0,1.0,0.0,65.0,32.5,14.22,14.3,6.86,61.51,0.0,23.18725,3.1,0.85,22.08666667,26.03666667,-0.38268343236508956,0.9238795325112868,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 22:45:00-07:00,7.466666666666667,8.0,1.0,0.0,65.0,32.5,14.03,14.12,6.81,62.02,0.0,23.1598125,3.1,0.6,21.04857143,24.74857143,-0.32143946530316186,0.9469301294951056,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 23:00:00-07:00,9.066666666666666,10.0,1.0,0.0,65.0,32.5,13.86,13.99,6.74,62.43,0.0,23.0993125,3.077777778,1.0,21.378,25.455777777999998,-0.2588190451025207,0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 23:15:00-07:00,7.0,7.0,1.0,0.0,65.0,32.5,13.8,13.94,6.61,62.1,0.0,23.144312499999998,3.055555556,1.0,20.13769231,24.193247866,-0.19509032201612872,0.9807852804032303,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 23:30:00-07:00,7.0,7.0,1.0,0.0,65.0,32.5,13.66,13.79,6.58,62.54,0.0,23.0895625,3.033333333,1.05,23.92142857,28.004761903,-0.13052619222005168,0.9914448613738104,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-29 23:45:00-07:00,5.933333333333334,7.0,1.0,0.0,65.0,32.5,13.29,13.46,6.69,64.57,0.0,23.10125,3.011111111,0.05,22.3675,25.428611111,-0.06540312923014367,0.9978589232386035,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 00:00:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.06,13.21,6.83,66.15,0.0,23.0270625,2.988888889,0.025,21.70666667,24.720555559,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 00:15:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,12.84,13.01,6.66,66.31,0.01,22.99575,2.966666667,0.1,21.96428571,25.030952377,0.06540312923014306,0.9978589232386035,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 00:30:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,12.76,12.91,6.51,65.98,0.01,23.00365625,2.944444444,0.066666667,22.21428571,25.225396820999997,0.13052619222005157,0.9914448613738104,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 00:45:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.05,13.26,6.29,63.8,0.0,22.95675,2.922222222,0.1,22.16,25.182222222,0.19509032201612825,0.9807852804032304,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 01:00:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,12.93,13.17,6.19,63.88,0.0,22.984156249999998,2.9,0.1,20.816875,23.816875,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 01:15:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.32,13.48,6.17,62.19,0.0,22.9919375,2.95,0.1,19.543125,22.593125,0.3214394653031616,0.9469301294951057,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 01:30:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.25,13.4,6.25,62.79,0.01,22.966625,3.0,0.1,21.86428571,24.964285710000002,0.3826834323650898,0.9238795325112867,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 01:45:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.37,13.52,6.08,61.6,0.01,22.9489375,3.05,0.1,19.91866667,23.06866667,0.4422886902190013,0.8968727415326883,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 02:00:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.27,13.43,5.94,61.39,0.01,22.95090625,3.1,0.1,18.29214286,21.492142859999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 02:15:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.13,13.35,5.73,61.06,0.0,22.941125,3.15,0.1,11.38384615,14.63384615,0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 02:30:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,13.14,13.32,5.61,60.52,0.0,22.91378125,3.2,0.1,13.798125,17.098125,0.6087614290087207,0.7933533402912352,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 02:45:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,12.97,13.13,5.61,61.22,0.0,22.9020625,3.233333333,0.1,11.012,14.345333333000001,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 03:00:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,12.75,12.89,5.63,62.19,0.01,22.87271875,3.266666667,0.1,10.35,13.716666667,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 03:15:00-07:00,4.0,4.0,1.0,0.0,65.0,32.5,12.58,12.71,5.48,62.24,0.01,22.8513125,3.3,0.1,18.65846154,22.05846154,0.7518398074789773,0.659345815100069,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 03:30:00-07:00,1.0666666666666667,4.0,1.0,0.0,65.0,32.5,12.46,12.64,5.34,62.1,0.02,22.808374999999998,3.2,0.1,12.35133333,15.65133333,0.7933533402912352,0.6087614290087207,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 03:45:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.57,12.74,5.13,60.78,0.01,22.8239375,3.1,0.1,17.17181818,20.371818179999998,0.8314696123025452,0.5555702330196023,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 04:00:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.39,12.58,5.2,61.78,0.0,22.80825,3.25,0.1,20.292,23.642000000000003,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 04:15:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.72,12.96,4.64,58.2,0.0,22.792749999999998,3.4,0.1,25.42142857,28.92142857,0.8968727415326884,0.44228869021900125,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 04:30:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.73,12.99,4.33,56.92,0.01,22.728312499999998,3.275,0.1,20.55,23.925,0.9238795325112867,0.38268343236508984,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 04:45:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.7,12.89,4.29,56.88,0.02,22.7614375,3.15,0.1,19.73428571,22.98428571,0.9469301294951057,0.3214394653031615,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 05:00:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.42,12.64,4.46,58.6,0.02,22.7009375,3.025,0.1,20.07266667,23.19766667,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 05:15:00-07:00,0.0,0.0,0.0,1.0,65.0,32.5,12.39,12.56,4.54,59.03,0.02,22.706875,2.9,0.1,20.83428571,23.83428571,0.9807852804032304,0.19509032201612833,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 05:30:00-07:00,0.4666666666666667,1.0,1.0,0.0,65.0,32.5,12.48,12.66,4.19,57.27,0.01,22.69503125,3.077777778,0.1,19.318,22.495777778,0.9914448613738104,0.1305261922200517,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 05:45:00-07:00,1.1333333333333333,2.0,1.0,0.0,65.0,32.5,12.66,12.92,3.79,55.04,0.01,22.6989375,3.255555556,1.3,19.453125,24.008680556,0.9978589232386035,0.06540312923014305,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 06:00:00-07:00,0.4,1.0,1.0,0.0,65.0,32.5,13.54,13.79,2.5,47.48,0.01,22.6774375,3.433333333,1.15,21.55714286,26.140476192999998,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 06:15:00-07:00,1.2666666666666666,2.0,1.0,0.0,65.0,32.5,14.05,14.28,1.63,43.18,0.01,22.667749999999998,3.611111111,3.733333333,21.492,28.836444444,0.9978589232386035,-0.06540312923014292,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 06:30:00-07:00,2.0,3.0,1.0,0.0,65.0,32.5,14.21,14.42,1.29,41.71,0.01,22.730312499999997,3.788888889,3.65,25.42666667,32.865555559,0.9914448613738105,-0.13052619222005138,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 06:45:00-07:00,2.6666666666666665,3.0,1.0,0.0,65.0,32.5,14.31,14.5,0.9,40.31,0.01,22.734187499999997,3.966666667,3.733333333,20.498,28.198,0.9807852804032305,-0.19509032201612797,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2018-10-30 07:00:00-07:00,3.2666666666666666,4.0,1.0,0.0,65.0,32.5,13.45,13.62,2.02,46.15,0.03,22.7321875,4.144444444,3.75,19.532,27.426444444,0.9659258262890683,-0.25881904510252085,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 07:15:00-07:00,6.0,8.0,1.0,0.0,65.0,32.5,12.31,12.48,3.24,54.19,0.16,22.761499999999998,4.322222222,3.9,16.826,25.048222222,0.9469301294951057,-0.3214394653031616,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 07:30:00-07:00,10.4,14.0,1.0,0.0,65.0,32.5,11.66,11.83,3.74,58.59,1.3,22.81221875,4.5,3.875,19.898,28.273,0.9238795325112867,-0.3826834323650897,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 07:45:00-07:00,9.666666666666666,14.0,1.0,0.0,65.0,32.5,11.57,11.83,3.84,59.35,5.57,22.730249999999998,4.794117647,3.996666667,17.76285714,26.553641454,0.8968727415326884,-0.44228869021900113,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 08:00:00-07:00,13.266666666666667,14.0,1.0,0.0,65.0,32.5,11.63,11.82,3.97,59.63,12.16,22.8024375,5.088235294,4.3,19.035,28.423235294,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 08:15:00-07:00,15.866666666666667,19.0,1.0,0.0,65.0,32.5,11.84,11.96,4.01,58.99,62.47,22.8513125,5.382352941,4.0225,18.918125,28.322977940999998,0.8314696123025451,-0.5555702330196023,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 08:30:00-07:00,24.533333333333335,31.0,1.0,0.0,65.0,32.5,12.09,12.29,3.56,56.24,111.2,22.85725,5.676470588,3.65,18.461875,27.788345588,0.7933533402912352,-0.6087614290087207,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 08:45:00-07:00,32.93333333333333,35.0,1.0,0.0,65.0,32.5,12.35,12.53,3.45,54.85,152.4,23.034999999999997,5.970588235,3.4,17.22533333,26.595921565,0.7518398074789774,-0.6593458151000688,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 09:00:00-07:00,33.53333333333333,36.0,1.0,0.0,65.0,32.5,12.73,12.98,3.12,52.3,193.6,23.1989375,6.264705882,3.475,21.87133333,31.611039212,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 09:15:00-07:00,35.6,40.0,1.0,0.0,65.0,32.5,13.26,13.59,2.65,48.86,235.6,23.159937499999998,6.558823529,3.366666667,19.786,29.711490196,0.6593458151000686,-0.7518398074789776,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 09:30:00-07:00,36.666666666666664,39.0,1.0,0.0,65.0,32.5,13.42,13.68,2.85,49.06,277.3,23.0935,6.852941176,3.45,17.7175,28.020441176000002,0.6087614290087204,-0.7933533402912353,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 09:45:00-07:00,41.13333333333333,48.0,1.0,0.0,65.0,32.5,13.79,14.06,2.89,48.01,319.7,23.0700625,7.147058824,3.575,22.91357143,33.635630254000006,0.5555702330196022,-0.8314696123025453,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 10:00:00-07:00,48.06666666666667,50.0,1.0,0.0,65.0,32.5,14.49,14.76,2.47,44.54,355.4,23.08565625,7.441176471,4.045,22.75266667,34.238843141000004,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 10:15:00-07:00,49.06666666666667,51.0,1.0,0.0,65.0,32.5,14.82,14.93,2.71,44.35,391.4,23.0465625,7.735294118,4.03,22.918125,34.683419118,0.4422886902190013,-0.8968727415326883,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 10:30:00-07:00,49.13333333333333,52.0,1.0,0.0,65.0,32.5,15.02,15.07,2.87,44.3,425.0,23.04075,8.029411765,4.0,15.82466667,27.854078434999998,0.3826834323650899,-0.9238795325112867,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 10:45:00-07:00,43.6,49.0,1.0,0.0,65.0,32.5,15.49,15.37,2.88,43.0,456.2,23.116875,8.323529412,4.0225,15.49785714,27.843886552,0.32143946530316175,-0.9469301294951056,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 11:00:00-07:00,34.733333333333334,41.0,1.0,0.0,65.0,32.5,15.86,15.78,2.22,40.06,485.5,23.02125,8.617647059,4.233333333,20.438,33.288980392,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 11:15:00-07:00,35.06666666666667,37.0,1.0,0.0,65.0,32.5,16.54,16.37,0.75,34.53,513.1,23.105249999999998,8.911764706,4.126666667,20.596875,33.635306373,0.19509032201612816,-0.9807852804032304,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 11:30:00-07:00,32.333333333333336,36.0,1.0,0.0,65.0,32.5,17.26,17.08,0.63,32.7,537.3,23.10909375,9.205882353,4.1725,17.39785714,30.776239493,0.13052619222005157,-0.9914448613738104,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 11:45:00-07:00,37.2,40.0,1.0,0.0,65.0,32.5,17.59,17.39,0.42,31.53,557.3,23.198999999999998,9.5,4.09,13.135,26.725,0.06540312923014312,-0.9978589232386035,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 12:00:00-07:00,37.733333333333334,41.0,1.0,0.0,65.0,32.5,18.38,18.11,0.17,29.47,574.0,23.18915625,9.166666667,4.09,19.41866667,32.675333337,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 12:15:00-07:00,29.533333333333335,33.0,1.0,0.0,65.0,32.5,18.81,18.39,-0.79,26.73,587.7,23.238124999999997,8.833333333,4.09,17.83933333,30.762666662999997,-0.06540312923014287,-0.9978589232386035,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 12:30:00-07:00,29.666666666666668,34.0,1.0,0.0,65.0,32.5,18.97,18.48,0.87,29.85,594.5,23.240031249999998,8.5,4.0225,19.87333333,32.39583333,-0.13052619222005132,-0.9914448613738105,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2018-10-30 12:45:00-07:00,38.2,48.0,1.0,0.0,65.0,32.5,19.06,18.62,1.15,30.3,599.5,23.347437499999998,8.408333333,3.9475,29.17333333,41.529166663,-0.19509032201612792,-0.9807852804032305,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
